Fecha de Operación,Fecha,Referencia,Descripcion,Cod. Transac,Sucursal,Depósitos,Retiros,Saldo,Movimiento,Descripción Detallada
03/02/2015,03/02/2015,0,DEP.EFECTIVO,0,1490,1151.00,,365482.86,5869,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 1133010742,0,1470,5574.00,,371056.86,5870,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 137601017,0,1470,2294.10,,373350.96,5871,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 137601013,0,1470,1090.00,,374440.96,5872,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 1133010679,0,1470,1809.80,,376250.76,5873,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 1133010519,0,1470,2308.50,,378559.26,5874,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 137601015,0,1470,5110.50,,383669.76,5875,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 1133010170,0,1470,1021.00,,384690.76,5876,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 137601019,0,1470,3091.60,,387782.36,5877,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 137601016,0,1470,1347.00,,389129.36,5878,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 102101055,0,1581,1873.50,,391002.86,5879,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 102101014,0,1581,658.50,,391661.36,5880,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 102101071,0,1581,1057.00,,392718.36,5881,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 102101063,0,1581,1819.50,,394537.86,5882,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 104901064,0,463,2049.55,,396587.41,5883,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 104901056,0,463,2054.00,,398641.41,5884,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 104901015,0,463,1055.50,,399696.91,5885,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 104901072,0,463,1077.50,,400774.41,5886,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 121801016,0,2162,883.00,,401657.41,5887,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 121801065,0,2162,636.00,,402293.41,5888,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 121801057,0,2162,1740.00,,404033.41,5889,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 121801073,0,2162,960.50,,404993.91,5890,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 113201019,0,2162,1181.00,,406174.91,5891,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 113201068,0,2162,4664.10,,410839.01,5892,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 113201076,0,2162,1891.00,,412730.01,5893,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 113201050,0,2162,3234.00,,415964.01,5894,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 122201017,0,2162,1616.50,,417580.51,5895,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 122201013,0,2162,2655.50,,420236.01,5896,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 122201016,0,2162,1751.00,,421987.01,5897,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 103409051,0,7461,1079.30,,423066.31,5898,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 122201015,0,2162,2169.50,,425235.81,5899,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 103409010,0,7461,1008.50,,426244.31,5900,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 103409077,0,7461,497.50,,426741.81,5901,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 103409069,0,7461,172.97,,426914.78,5902,
03/02/2015,03/02/2015,0,ANUL.DEP.EFECTIVO,501,1490,,"$2,481.60",424433.18,5903,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 101333014,0,3682,3372.50,,427805.68,5904,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 96824068,0,1490,2481.60,,430287.28,5905,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 101333071,0,3682,1889.00,,432176.28,5906,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 101333063,0,3682,1062.17,,433238.45,5907,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 101333055,0,3682,4474.50,,437712.95,5908,
03/02/2015,03/02/2015,0,ANUL.DEP.EFECTIVO,501,1490,,"$1,151.00",436561.95,5909,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 96824076,0,1490,1151.00,,437712.95,5910,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 123501051,0,2162,1696.00,,439408.95,5911,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 123501069,0,2162,1201.50,,440610.45,5912,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 123501010,0,2162,458.00,,441068.45,5913,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 123501077,0,2162,1134.50,,442202.95,5914,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 99213061,0,20,3632.50,,445835.45,5915,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 99213053,0,20,2198.00,,448033.45,5916,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 112401057,0,8701,2632.50,,450665.95,5917,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 112401065,0,8701,1577.00,,452242.95,5918,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 112401073,0,8701,1445.50,,453688.45,5919,
03/02/2015,03/02/2015,0,DEP.EFECTIVO 112401016,0,8701,1071.50,,454759.95,5920,
04/02/2015,04/02/2015,200,TRASPASO A CUENTA PROPIA,790,8846,,"$454,759.94",0.01,5921,"IVA:00000000.00 , A LA CUENTA 0136679699, 200 AL R.F.C. FTI9211036K2"
04/02/2015,04/02/2015,0,DEP.EFECTIVO 131801022,0,699,4134.50,,4134.51,5922,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 141601024,0,1938,1311.50,,5446.01,5923,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 106414025,0,8014,2659.50,,8105.51,5924,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 110501024,0,8014,5343.50,,13449.01,5925,
04/02/2015,04/02/2015,0,DEP.EFECTIVO,0,706,2454.00,,15903.01,5926,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 126301024,0,464,1963.50,,17866.51,5927,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 137001056,0,2049,0.40,,17866.91,5928,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 137001023,0,2049,874.00,,18740.91,5929,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 099101014,0,1934,6068.00,,24808.91,5930,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 099101016,0,1934,1145.00,,25953.91,5931,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 093001024,0,691,2625.00,,28578.91,5932,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 099101017,0,1934,3772.00,,32350.91,5933,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 099101015,0,1934,3820.00,,36170.91,5934,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 111501022,0,2290,3430.50,,39601.41,5935,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 099101013,0,1934,1402.00,,41003.41,5936,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 100101024,0,2326,2628.00,,43631.41,5937,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 121201027,0,275,1721.00,,45352.41,5938,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 133448020,0,2460,4199.00,,49551.41,5939,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 124601025,0,116,3345.50,,52896.91,5940,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 92508020,0,3630,5640.50,,58537.41,5941,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 124301022,0,1474,2572.50,,61109.91,5942,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 98001012,0,1477,1291.00,,62400.91,5943,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 099301024,0,2325,2078.00,,64478.91,5944,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 141301024,0,2102,927.50,,65406.41,5945,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 122701024,0,2325,1871.00,,67277.41,5946,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 121701026,0,831,1772.50,,69049.91,5947,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 094301024,0,1938,1991.00,,71040.91,5948,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 116501024,0,1424,4473.50,,75514.41,5949,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 33402025,0,52,1231.00,,76745.41,5950,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 35102029,0,52,1339.00,,78084.41,5951,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 041201024,0,2325,4769.00,,82853.41,5952,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 104901023,0,2092,3478.50,,86331.91,5953,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 122201014,0,2069,2259.50,,88591.41,5954,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 119101024,0,2126,2509.50,,91100.91,5955,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 120501024,0,2382,2861.00,,93961.91,5956,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 118701024,0,2314,1903.50,,95865.41,5957,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 098301024,0,2314,4059.50,,99924.91,5958,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 13160102,0,117,3446.00,,103370.91,5959,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 1000300217,0,2552,1877.00,,105247.91,5960,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 96901023,0,2043,2167.50,,107415.41,5961,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 1145300235,0,2552,1981.00,,109396.41,5962,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 112401024,0,8717,762.00,,110158.41,5963,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 91402027,0,727,3634.40,,113792.81,5964,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 101333022,0,3682,3226.70,,117019.51,5965,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 104727029,0,3705,853.00,,117872.51,5966,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 1282030290,0,3190,1767.50,,119640.01,5967,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 150401024,0,2043,3511.00,,123151.01,5968,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 117901028,0,2067,1821.50,,124972.51,5969,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 123601026,0,2306,1668.50,,126641.01,5970,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 129201016,0,295,1201.00,,127842.01,5971,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 141001027,0,116,1683.50,,129525.51,5972,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 96824027,0,716,4135.50,,133661.01,5973,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 133301021,0,274,2517.50,,136178.51,5974,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 1133010233,0,2043,3112.00,,139290.51,5975,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 107701024,0,118,1912.50,,141203.01,5976,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 113201027,0,2331,4973.00,,146176.01,5977,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 99213079,0,648,922.50,,147098.51,5978,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 99213012,0,648,1385.50,,148484.01,5979,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 133201023,0,360,3028.50,,151512.51,5980,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 117101025,0,1334,3137.00,,154649.51,5981,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 119613076,0,7726,753.60,,155403.11,5982,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 119613019,0,7726,822.50,,156225.61,5983,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 117001027,0,274,3274.00,,159499.61,5984,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 119301073,0,1536,922.00,,160421.61,5985,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 095401024,0,295,1753.00,,162174.61,5986,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 111024025,0,1490,1344.00,,163518.61,5987,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 1090100207,0,8114,5563.90,,169082.51,5988,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 108204028,0,188,1492.00,,170574.51,5989,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 1282030639,0,3190,20.00,,170594.51,5990,
04/02/2015,04/02/2015,0,DEP.EFECTIVO,0,8114,3446.00,,174040.51,5991,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 115901020,0,8013,1924.50,,175965.01,5992,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 124901029,0,2104,3535.00,,179500.01,5993,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 123501028,0,2162,2710.00,,182210.01,5994,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 121801024,0,2547,1115.50,,183325.51,5995,
04/02/2015,04/02/2015,0,ANUL.DEP.EFECTIVO,501,8114,,"$3,446.00",179879.51,5996,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 102210021,0,8114,3446.00,,183325.51,5997,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 103409028,0,82,2048.50,,185374.01,5998,
04/02/2015,04/02/2015,0,DEP.EFECTIVO 102914028,0,8015,1617.00,,186991.01,5999,
05/02/2015,05/02/2015,200,TRASPASO A CUENTA PROPIA,790,8846,,"$186,991.00",0.01,6000,"IVA:00000000.00 , A LA CUENTA 0136679699, 200 AL R.F.C. FTI9211036K2"
05/02/2015,05/02/2015,0,DEP.EFECTIVO 160201037,0,2062,6425.00,,6425.01,6001,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 131801030,0,2102,3433.00,,9858.01,6002,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 137001031,0,2049,1406.50,,11264.51,6003,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 34602037,0,52,1922.00,,13186.51,6004,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 100101032,0,2326,4082.00,,17268.51,6005,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 100101032,0,2326,18.00,,17286.51,6006,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 124601033,0,116,2600.50,,19887.01,6007,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 108204036,0,188,2595.50,,22482.51,6008,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 118701032,0,2314,2111.00,,24593.51,6009,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 102914036,0,8015,932.00,,25525.51,6010,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 141301032,0,2102,1008.50,,26534.01,6011,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 111501030,0,2290,2606.00,,29140.01,6012,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 112401032,0,8701,1180.00,,30320.01,6013,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 098301032,0,2314,3494.50,,33814.51,6014,
05/02/2015,05/02/2015,0,DEP.EFECTIVO,0,2069,1844.00,,35658.51,6015,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 92508038,0,3630,5838.00,,41496.51,6016,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 35102037,0,52,1461.50,,42958.01,6017,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 1332201031,0,2183,1501.00,,44459.01,6018,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 33402033,0,52,1656.00,,46115.01,6019,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 96824035,0,1490,4000.00,,50115.01,6020,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 110501032,0,8014,4438.50,,54553.51,6021,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 106414033,0,8014,2546.00,,57099.51,6022,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 124301030,0,1474,2405.00,,59504.51,6023,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 98001020,0,1477,1951.50,,61456.01,6024,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 123601034,0,2306,700.50,,62156.51,6025,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 91402035,0,727,2052.60,,64209.11,6026,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 117101033,0,1334,4113.50,,68322.61,6027,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 111024033,0,1490,2920.00,,71242.61,6028,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 133448038,0,2460,1995.50,,73238.11,6029,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 041201032,0,2325,3997.00,,77235.11,6030,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 150401032,0,2043,4380.00,,81615.11,6031,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 099301032,0,2325,1542.00,,83157.11,6032,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 122701032,0,2325,1561.00,,84718.11,6033,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 121701034,0,831,1952.70,,86670.81,6034,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 1000300377,0,2552,2559.00,,89229.81,6035,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 119101032,0,2126,2095.00,,91324.81,6036,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 094301032,0,1938,2455.50,,93780.31,6037,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 96901031,0,2043,2309.50,,96089.81,6038,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 1145300395,0,2552,1789.00,,97878.81,6039,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 117513021,0,1566,3167.80,,101046.61,6040,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 91402027,0,727,100.00,,101146.61,6041,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 141001035,0,2009,1625.00,,102771.61,6042,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 104727037,0,3705,1225.00,,103996.61,6043,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 13160103,0,691,3420.50,,107417.11,6044,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 131013073,0,166,990.50,,108407.61,6045,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 131013016,0,166,451.50,,108859.11,6046,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 117001035,0,274,2083.50,,110942.61,6047,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 101333030,0,3682,3169.50,,114112.11,6048,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 116501032,0,1424,3944.10,,118056.21,6049,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 1209130779,0,1536,1033.00,,119089.21,6050,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 1282030353,0,3190,1773.50,,120862.71,6051,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 093001024,0,691,1000.00,,121862.71,6052,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 093001032,0,691,2337.00,,124199.71,6053,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 117901036,0,2067,1113.00,,125312.71,6054,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 120501032,0,2325,2750.00,,128062.71,6055,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 113201035,0,2331,3362.00,,131424.71,6056,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 102101030,0,1581,1972.50,,133397.21,6057,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 124901037,0,2104,3649.00,,137046.21,6058,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 1114130264,0,1974,2980.50,,140026.71,6059,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 1133010393,0,2043,3189.00,,143215.71,6060,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 103409036,0,7461,1047.00,,144262.71,6061,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 107701032,0,2113,3019.50,,147282.21,6062,
05/02/2015,05/02/2015,0,DEPOSITO DE CUENTA DE TERCEROS,0,4253,1263.40,,148545.61,6063,"DEPOSITO EFECTIVO OFICINA TELECOMM 30035, REFERENCIA CLIENTE 0000000000"
05/02/2015,05/02/2015,0,DEPOSITO DE CUENTA DE TERCEROS,0,4253,1437.30,,149982.91,6064,"DEPOSITO EFECTIVO OFICINA TELECOMM 30035, REFERENCIA CLIENTE 0000000000"
05/02/2015,05/02/2015,0,DEP.EFECTIVO 121201035,0,275,1805.00,,151787.91,6065,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 141601032,0,1938,827.00,,152614.91,6066,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 119301024,0,1536,464.00,,153078.91,6067,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 1090100367,0,8113,5467.90,,158546.81,6068,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 119301016,0,1536,1045.50,,159592.31,6069,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 126301032,0,464,2684.00,,162276.31,6070,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 133301039,0,3,3312.50,,165588.81,6071,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 115901038,0,8013,1551.00,,167139.81,6072,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 123501036,0,2104,1457.00,,168596.81,6073,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 121201035,0,275,20.00,,168616.81,6074,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 129201012,0,295,2333.50,,170950.31,6075,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 095401032,0,295,1676.50,,172626.81,6076,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 09910102,0,1934,3880.00,,176506.81,6077,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 102210039,0,8114,2924.50,,179431.31,6078,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 108301016,0,3682,11691.60,,191122.91,6079,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 108301024,0,3682,9784.50,,200907.41,6080,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 108301032,0,3682,2156.40,,203063.81,6081,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 137601014,0,1470,4292.00,,207355.81,6082,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 137601012,0,1470,3338.20,,210694.01,6083,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 104901031,0,2092,1426.50,,212120.51,6084,
05/02/2015,05/02/2015,0,DEP.EFECTIVO 121801032,0,2547,927.50,,213048.01,6085,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 118701049,0,2314,1924.00,,214972.01,6086,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 098301049,0,2314,2579.00,,217551.01,6087,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 160201045,0,2062,6532.06,,224083.07,6088,
06/02/2015,06/02/2015,200,TRASPASO A CUENTA PROPIA,790,8846,,"$217,551.00",6532.07,6089,"IVA:00000000.00 , A LA CUENTA 0136679699, 200 AL R.F.C. FTI9211036K2"
06/02/2015,06/02/2015,0,DEP.EFECTIVO 108204044,0,188,3337.50,,9869.57,6090,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 131801048,0,2102,3709.00,,13578.57,6091,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 102101048,0,706,2374.50,,15953.07,6092,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 111501048,0,2290,2738.00,,18691.07,6093,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 141301049,0,2102,921.00,,19612.07,6094,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 124601041,0,116,4077.00,,23689.07,6095,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 117513039,0,1566,5372.50,,29061.57,6096,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 124901045,0,2104,3028.50,,32090.07,6097,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 133448046,0,2460,2355.50,,34445.57,6098,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 137001049,0,2049,1023.50,,35469.07,6099,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 121201050,0,275,2026.50,,37495.57,6100,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 116501049,0,1424,3349.00,,40844.57,6101,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 141601049,0,1938,1597.50,,42442.07,6102,
06/02/2015,06/02/2015,0,DEP.EFECTIVO,0,20,725.00,,43167.07,6103,
06/02/2015,06/02/2015,0,ANUL.DEP.EFECTIVO,501,20,,$725.00,42442.07,6104,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 131013024,0,20,725.00,,43167.07,6105,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 133201049,0,2183,1962.50,,45129.57,6106,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 123601042,0,2306,1633.50,,46763.07,6107,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 041201049,0,2325,2878.00,,49641.07,6108,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 96824043,0,1490,3972.00,,53613.07,6109,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 111024041,0,1490,1998.50,,55611.57,6110,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 121701042,0,831,2461.50,,58073.07,6111,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 124301048,0,1474,2377.00,,60450.07,6112,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 1282030416,0,3190,1045.50,,61495.57,6113,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 91402043,0,727,2185.00,,63680.57,6114,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 150401040,0,2043,3606.00,,67286.57,6115,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 1133010456,0,2043,3132.50,,70419.07,6116,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 133201049,0,2183,20.00,,70439.07,6117,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 117001043,0,274,4010.50,,74449.57,6118,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 13160104,0,117,2999.50,,77449.07,6119,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 123501044,0,2104,1469.50,,78918.57,6120,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 100300440,0,2552,1519.00,,80437.57,6121,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 094301049,0,1938,2614.00,,83051.57,6122,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 34602045,0,143,1748.50,,84800.07,6123,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 1145300458,0,2552,1455.50,,86255.57,6124,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 120501049,0,2382,2567.00,,88822.57,6125,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 33402041,0,52,1672.00,,90494.57,6126,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 101333048,0,3682,5318.00,,95812.57,6127,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 35102045,0,52,1360.00,,97172.57,6128,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 102914044,0,8015,1966.50,,99139.07,6129,
06/02/2015,06/02/2015,0,DEP.EFECTIVO 96901049,0,2043,1899.50,,101038.57,6130,
06/02/2015,06/02/2015,0,DEPOSITO DE CUENTA DE TERCEROS,0,4253,1509.20,,102547.77,6131,"DEPOSITO EFECTIVO OFICINA TELECOMM 30035, REFERENCIA CLIENTE 0000000000"
