11||10472||25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10474||55                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10475||63                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10480||513                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10493||233                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10495||291                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10508||515                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10509||1014                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
11||10511||49                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10518||224                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10530||53                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10532||72                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10536||219                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10547||145                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10550||9.6983                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
11||10551||57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10553||729                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10556||273                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10559||191                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10560||34                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10561||57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10562||50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10563||29                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10564||175                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10569||14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10570||14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10571||14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10572||109                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10584||22                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10596||82                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10597||185                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10602||299                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10603||110                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10606||112                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10608||58                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10611||17.2414                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11||10613||21.5517                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11||10614||1029                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
11||10630||476                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10645||56                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10646||403                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10651||975                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10652||419                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10653||560                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10654||379                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10658||331                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10664||282                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10666||235                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10667||431                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10675||1189                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
11||10681||761                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10682||52                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10694||7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||10700||9                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||10702||662                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10704||24                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10705||40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10706||20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10707||17                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10715||52                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10716||148                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10718||5118                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
11||10719||549                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10728||119                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10732||44                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10733||471                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10734||546                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10735||778                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10736||100                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10737||18.3879                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11||10740||300                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10741||126                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10743||23                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10744||47                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10745||19.3966                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11||10746||67.3534                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11||10761||76                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10771||17.2414                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
11||10772||63                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10777||75                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10778||91                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10779||94                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10780||29                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10782||17                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10786||35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10788||50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10797||480                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
11||10800||18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10802||23                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||10804||27.4828                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
