504|OBREG 01            |4005808829675|NIVEA ACLARADO NATURAL AER 150ML|0.00|1.00|000000038.10|38.1000                                                                                                                                                                                                                                                                                                                                                                                                              
806|LA PAZ 1            |4005808829675|NIVEA ACLARADO NATURAL AER 150ML|0.00|1.00|000000038.10|38.1000                                                                                                                                                                                                                                                                                                                                                                                                              
105|CINCO DE MAYO       |4005808837472|NIVEA ACLARADO NATURAL ROL 50ML|0.00|1.00|000000022.80|22.8000                                                                                                                                                                                                                                                                                                                                                                                                               
106|TLALNEPANTLA        |4005808837472|NIVEA ACLARADO NATURAL ROL 50ML|0.00|1.00|000000022.80|22.8000                                                                                                                                                                                                                                                                                                                                                                                                               
107|PORTALES            |4005808837472|NIVEA ACLARADO NATURAL ROL 50ML|0.00|1.00|000000022.80|22.8000                                                                                                                                                                                                                                                                                                                                                                                                               
108|SAN COSME           |4005808837472|NIVEA ACLARADO NATURAL ROL 50ML|0.00|1.00|000000022.80|22.8000                                                                                                                                                                                                                                                                                                                                                                                                               
114|PURISIMA            |4005808837472|NIVEA ACLARADO NATURAL ROL 50ML|0.00|1.00|000000022.80|22.8000                                                                                                                                                                                                                                                                                                                                                                                                               
116|TLAHUAC             |4005808837472|NIVEA ACLARADO NATURAL ROL 50ML|0.00|1.00|000000022.80|22.8000                                                                                                                                                                                                                                                                                                                                                                                                               
129|NORMAL              |4005808837472|NIVEA ACLARADO NATURAL ROL 50ML|0.00|1.00|000000022.80|22.8000                                                                                                                                                                                                                                                                                                                                                                                                               
202|POLANCO             |4005808837472|NIVEA ACLARADO NATURAL ROL 50ML|0.00|1.00|000000022.80|22.8000                                                                                                                                                                                                                                                                                                                                                                                                               
501|TIJUANA 01          |4005808837472|NIVEA ACLARADO NATURAL ROL 50ML|0.00|1.00|000000022.80|22.8000                                                                                                                                                                                                                                                                                                                                                                                                               
504|OBREG 01            |4005808837472|NIVEA ACLARADO NATURAL ROL 50ML|0.00|1.00|000000022.80|22.8000                                                                                                                                                                                                                                                                                                                                                                                                               
806|LA PAZ 1            |4005808837472|NIVEA ACLARADO NATURAL ROL 50ML|0.00|1.00|000000022.80|22.8000                                                                                                                                                                                                                                                                                                                                                                                                               
105|CINCO DE MAYO       |4019338605159|RANTUDIL RETARD 90MG CAP 14|0.00|1.00|000000291.21|291.2100                                                                                                                                                                                                                                                                                                                                                                                                                  
106|TLALNEPANTLA        |4019338605159|RANTUDIL RETARD 90MG CAP 14|0.00|1.00|000000291.21|291.2100                                                                                                                                                                                                                                                                                                                                                                                                                  
107|PORTALES            |4019338605159|RANTUDIL RETARD 90MG CAP 14|0.00|1.00|000000291.21|291.2100                                                                                                                                                                                                                                                                                                                                                                                                                  
108|SAN COSME           |4019338605159|RANTUDIL RETARD 90MG CAP 14|0.00|1.00|000000291.21|291.2100                                                                                                                                                                                                                                                                                                                                                                                                                  
114|PURISIMA            |4019338605159|RANTUDIL RETARD 90MG CAP 14|0.00|1.00|000000291.21|291.2100                                                                                                                                                                                                                                                                                                                                                                                                                  
116|TLAHUAC             |4019338605159|RANTUDIL RETARD 90MG CAP 14|0.00|1.00|000000291.21|291.2100                                                                                                                                                                                                                                                                                                                                                                                                                  
129|NORMAL              |4019338605159|RANTUDIL RETARD 90MG CAP 14|0.00|1.00|000000291.21|291.2100                                                                                                                                                                                                                                                                                                                                                                                                                  
202|POLANCO             |4019338605159|RANTUDIL RETARD 90MG CAP 14|0.00|1.00|000000291.21|291.2100                                                                                                                                                                                                                                                                                                                                                                                                                  
501|TIJUANA 01          |4019338605159|RANTUDIL RETARD 90MG CAP 14|0.00|1.00|000000291.21|291.2100                                                                                                                                                                                                                                                                                                                                                                                                                  
504|OBREG 01            |4019338605159|RANTUDIL RETARD 90MG CAP 14|0.00|1.00|000000291.21|291.2100                                                                                                                                                                                                                                                                                                                                                                                                                  
806|LA PAZ 1            |4019338605159|RANTUDIL RETARD 90MG CAP 14|0.00|1.00|000000291.21|291.2100                                                                                                                                                                                                                                                                                                                                                                                                                  
105|CINCO DE MAYO       |4019338605166|RANTUDIL RETARD 90MG CAP 28|0.00|1.00|000000491.55|491.5500                                                                                                                                                                                                                                                                                                                                                                                                                  
106|TLALNEPANTLA        |4019338605166|RANTUDIL RETARD 90MG CAP 28|0.00|1.00|000000491.55|491.5500                                                                                                                                                                                                                                                                                                                                                                                                                  
107|PORTALES            |4019338605166|RANTUDIL RETARD 90MG CAP 28|0.00|1.00|000000491.55|491.5500                                                                                                                                                                                                                                                                                                                                                                                                                  
114|PURISIMA            |4019338605166|RANTUDIL RETARD 90MG CAP 28|0.00|1.00|000000491.55|491.5500                                                                                                                                                                                                                                                                                                                                                                                                                  
116|TLAHUAC             |4019338605166|RANTUDIL RETARD 90MG CAP 28|0.00|1.00|000000491.55|491.5500                                                                                                                                                                                                                                                                                                                                                                                                                  
202|POLANCO             |4019338605166|RANTUDIL RETARD 90MG CAP 28|0.00|1.00|000000491.55|491.5500                                                                                                                                                                                                                                                                                                                                                                                                                  
501|TIJUANA 01          |4019338605166|RANTUDIL RETARD 90MG CAP 28|0.00|1.00|000000491.55|491.5500                                                                                                                                                                                                                                                                                                                                                                                                                  
504|OBREG 01            |4019338605166|RANTUDIL RETARD 90MG CAP 28|0.00|1.00|000000491.55|491.5500                                                                                                                                                                                                                                                                                                                                                                                                                  
806|LA PAZ 1            |4019338605166|RANTUDIL RETARD 90MG CAP 28|0.00|1.00|000000491.55|491.5500                                                                                                                                                                                                                                                                                                                                                                                                                  
501|TIJUANA 01          |5702191009026|DAIVOBET 5/50MG GEL 30G|0.00|1.00|000000567.59|567.5900                                                                                                                                                                                                                                                                                                                                                                                                                      
504|OBREG 01            |5702191009026|DAIVOBET 5/50MG GEL 30G|0.00|1.00|000000567.59|567.5900                                                                                                                                                                                                                                                                                                                                                                                                                      
806|LA PAZ 1            |5702191009026|DAIVOBET 5/50MG GEL 30G|0.00|1.00|000000567.59|567.5900                                                                                                                                                                                                                                                                                                                                                                                                                      
105|CINCO DE MAYO       |5900273001566|COLGATE CEP EX CLEAN MED BLI 1|0.00|1.00|000000015.14|15.1400                                                                                                                                                                                                                                                                                                                                                                                                                
106|TLALNEPANTLA        |5900273001566|COLGATE CEP EX CLEAN MED BLI 1|0.00|1.00|000000015.14|15.1400                                                                                                                                                                                                                                                                                                                                                                                                                
501|TIJUANA 01          |7501001100001|METAMUCIL NARANJA BOT 425G|0.00|1.00|000000233.83|233.8300                                                                                                                                                                                                                                                                                                                                                                                                                   
106|TLALNEPANTLA        |7501001116187|VICK 44 TODO TIPO DE TOS JBE 120ML|1.00|1.00|000000065.66|65.6600                                                                                                                                                                                                                                                                                                                                                                                                            
106|TLALNEPANTLA        |7501001147587|VICK PASTILLAS LIMON CAJ 20|1.00|1.00|000000013.13|13.1300                                                                                                                                                                                                                                                                                                                                                                                                                   
106|TLALNEPANTLA        |7501001147594|VICK PASTILLAS MENT/EUCAL PAS 20|1.00|1.00|000000013.13|13.1300                                                                                                                                                                                                                                                                                                                                                                                                              
202|POLANCO             |7501001147594|VICK PASTILLAS MENT/EUCAL PAS 20|1.00|1.00|000000013.13|13.1300                                                                                                                                                                                                                                                                                                                                                                                                              
501|TIJUANA 01          |7501001147594|VICK PASTILLAS MENT/EUCAL PAS 20|1.00|1.00|000000013.13|13.1300                                                                                                                                                                                                                                                                                                                                                                                                              
105|CINCO DE MAYO       |7501001157296|NATURELLA F MODERADO ALAS BOL 10|0.00|1.00|000000014.29|14.2900                                                                                                                                                                                                                                                                                                                                                                                                              
106|TLALNEPANTLA        |7501001157296|NATURELLA F MODERADO ALAS BOL 10|0.00|1.00|000000014.29|14.2900                                                                                                                                                                                                                                                                                                                                                                                                              
108|SAN COSME           |7501001157296|NATURELLA F MODERADO ALAS BOL 10|0.00|1.00|000000014.29|14.2900                                                                                                                                                                                                                                                                                                                                                                                                              
114|PURISIMA            |7501001157296|NATURELLA F MODERADO ALAS BOL 10|1.00|1.00|000000014.29|14.2900                                                                                                                                                                                                                                                                                                                                                                                                              
116|TLAHUAC             |7501001157296|NATURELLA F MODERADO ALAS BOL 10|0.00|1.00|000000014.29|14.2900                                                                                                                                                                                                                                                                                                                                                                                                              
129|NORMAL              |7501001157296|NATURELLA F MODERADO ALAS BOL 10|0.00|1.00|000000014.29|14.2900                                                                                                                                                                                                                                                                                                                                                                                                              
501|TIJUANA 01          |7501001157296|NATURELLA F MODERADO ALAS BOL 10|0.00|1.00|000000014.29|14.2900                                                                                                                                                                                                                                                                                                                                                                                                              
504|OBREG 01            |7501001157296|NATURELLA F MODERADO ALAS BOL 10|0.00|1.00|000000014.29|14.2900                                                                                                                                                                                                                                                                                                                                                                                                              
806|LA PAZ 1            |7501001157296|NATURELLA F MODERADO ALAS BOL 10|0.00|1.00|000000014.29|14.2900                                                                                                                                                                                                                                                                                                                                                                                                              
105|CINCO DE MAYO       |7501001164003|OLD SPICE DES PURE SPORT BAR 60G|0.00|1.00|000000029.01|29.0100                                                                                                                                                                                                                                                                                                                                                                                                              
108|SAN COSME           |7501001164003|OLD SPICE DES PURE SPORT BAR 60G|0.00|1.00|000000029.01|29.0100                                                                                                                                                                                                                                                                                                                                                                                                              
114|PURISIMA            |7501001164003|OLD SPICE DES PURE SPORT BAR 60G|5.00|5.00|000000029.01|145.0500                                                                                                                                                                                                                                                                                                                                                                                                             
129|NORMAL              |7501001164003|OLD SPICE DES PURE SPORT BAR 60G|0.00|1.00|000000029.01|29.0100                                                                                                                                                                                                                                                                                                                                                                                                              
106|TLALNEPANTLA        |7501001168889|VICK PYRENA MIEL LIMON SOB 8+2|1.00|1.00|000000060.37|60.3700                                                                                                                                                                                                                                                                                                                                                                                                                
105|CINCO DE MAYO       |7501001258030|PEPTO BISMOL SOBRES TAB 6X4|1.00|1.00|000000048.14|48.1400                                                                                                                                                                                                                                                                                                                                                                                                                   
108|SAN COSME           |7501001258030|PEPTO BISMOL SOBRES TAB 6X4|1.00|1.00|000000048.14|48.1400                                                                                                                                                                                                                                                                                                                                                                                                                   
116|TLAHUAC             |7501001258030|PEPTO BISMOL SOBRES TAB 6X4|0.00|1.00|000000048.14|48.1400                                                                                                                                                                                                                                                                                                                                                                                                                   
129|NORMAL              |7501001258030|PEPTO BISMOL SOBRES TAB 6X4|1.00|1.00|000000048.14|48.1400                                                                                                                                                                                                                                                                                                                                                                                                                   
105|CINCO DE MAYO       |7501008409510|REDOXON LIMON 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                       
106|TLALNEPANTLA        |7501008409510|REDOXON LIMON 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                       
107|PORTALES            |7501008409510|REDOXON LIMON 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                       
108|SAN COSME           |7501008409510|REDOXON LIMON 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                       
114|PURISIMA            |7501008409510|REDOXON LIMON 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                       
116|TLAHUAC             |7501008409510|REDOXON LIMON 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                       
129|NORMAL              |7501008409510|REDOXON LIMON 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                       
202|POLANCO             |7501008409510|REDOXON LIMON 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                       
504|OBREG 01            |7501008409510|REDOXON LIMON 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                       
806|LA PAZ 1            |7501008409510|REDOXON LIMON 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                       
105|CINCO DE MAYO       |7501008409527|REDOXON NARANJA 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                     
106|TLALNEPANTLA        |7501008409527|REDOXON NARANJA 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                     
107|PORTALES            |7501008409527|REDOXON NARANJA 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                     
108|SAN COSME           |7501008409527|REDOXON NARANJA 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                     
114|PURISIMA            |7501008409527|REDOXON NARANJA 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                     
116|TLAHUAC             |7501008409527|REDOXON NARANJA 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                     
129|NORMAL              |7501008409527|REDOXON NARANJA 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                     
202|POLANCO             |7501008409527|REDOXON NARANJA 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                     
501|TIJUANA 01          |7501008409527|REDOXON NARANJA 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                     
504|OBREG 01            |7501008409527|REDOXON NARANJA 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                     
806|LA PAZ 1            |7501008409527|REDOXON NARANJA 1G COM 10|0.00|1.00|000000060.29|60.2900                                                                                                                                                                                                                                                                                                                                                                                                                     
106|TLALNEPANTLA        |7501008426944|FLANAX GEL TUB 40G|0.00|1.00|000000072.35|72.3500                                                                                                                                                                                                                                                                                                                                                                                                                            
107|PORTALES            |7501008426944|FLANAX GEL TUB 40G|0.00|1.00|000000072.35|72.3500                                                                                                                                                                                                                                                                                                                                                                                                                            
114|PURISIMA            |7501008426944|FLANAX GEL TUB 40G|0.00|1.00|000000072.35|72.3500                                                                                                                                                                                                                                                                                                                                                                                                                            
116|TLAHUAC             |7501008426944|FLANAX GEL TUB 40G|0.00|1.00|000000072.35|72.3500                                                                                                                                                                                                                                                                                                                                                                                                                            
129|NORMAL              |7501008426944|FLANAX GEL TUB 40G|0.00|1.00|000000072.35|72.3500                                                                                                                                                                                                                                                                                                                                                                                                                            
202|POLANCO             |7501008426944|FLANAX GEL TUB 40G|0.00|1.00|000000072.35|72.3500                                                                                                                                                                                                                                                                                                                                                                                                                            
501|TIJUANA 01          |7501008426944|FLANAX GEL TUB 40G|0.00|1.00|000000072.35|72.3500                                                                                                                                                                                                                                                                                                                                                                                                                            
