116|d.cuenta|TLAHUAC             |7501086494262|ORAL B CLASICO SUAVE 35 CEP |1.00|1.00|000000020.26|20.2600                                                                                                                                                                                                                                                                                                                                                                                                         
129|d.cuenta|NORMAL              |354312225010|DERMAN CREMA TUB 25G|3.00|3.00|000000018.41|55.2300                                                                                                                                                                                                                                                                                                                                                                                                                  
129|d.cuenta|NORMAL              |650240012525|CONDONES M ULTRASENSITIVE CAJ 3 PZAS|5.00|5.00|000000035.76|178.8000                                                                                                                                                                                                                                                                                                                                                                                                 
129|d.cuenta|NORMAL              |650240017100|XL-3 VR 3/50/375MG TAB 24|3.00|3.00|000000047.10|141.3000                                                                                                                                                                                                                                                                                                                                                                                                            
129|d.cuenta|NORMAL              |714706100307|BRONCOLIN JBE 140ML|1.00|1.00|000000042.36|42.3600                                                                                                                                                                                                                                                                                                                                                                                                                   
129|d.cuenta|NORMAL              |736085011937|ATRO OFTENO 1% GOT 15ML|1.00|1.00|000000094.89|94.8900                                                                                                                                                                                                                                                                                                                                                                                                               
129|d.cuenta|NORMAL              |736085171051|POLIXIN OFT GOT 15ML|1.00|1.00|000000151.48|151.4800                                                                                                                                                                                                                                                                                                                                                                                                                 
129|d.cuenta|NORMAL              |4005808802814|NIVEA BODY MILK RESECA CRE 125ML|1.00|1.00|000000015.80|15.8000                                                                                                                                                                                                                                                                                                                                                                                                     
129|d.cuenta|NORMAL              |4005808803002|NIVEA BODY MILK NORMAL CRE 125ML|3.00|3.00|000000015.80|47.4000                                                                                                                                                                                                                                                                                                                                                                                                     
129|d.cuenta|NORMAL              |7501001147594|VICK PASTILLAS MENT/EUCAL PAS 20|1.00|1.00|000000012.80|12.8000                                                                                                                                                                                                                                                                                                                                                                                                     
129|d.cuenta|NORMAL              |7501008453780|REDOXON PLUS 1G/10MG TAB 10|2.00|2.00|000000072.37|144.7400                                                                                                                                                                                                                                                                                                                                                                                                         
129|d.cuenta|NORMAL              |7501008486504|MERTHIOLATE BLANCO SOL 30ML|4.00|4.00|000000016.64|66.5600                                                                                                                                                                                                                                                                                                                                                                                                          
129|d.cuenta|NORMAL              |7501022101933|FOLCRESS 5% 2X1 FCO 60ML|1.00|1.00|000000392.61|392.6100                                                                                                                                                                                                                                                                                                                                                                                                            
129|d.cuenta|NORMAL              |7501022103111|RICITOS DE ORO SHA 100ML|1.00|1.00|000000016.94|16.9400                                                                                                                                                                                                                                                                                                                                                                                                             
129|d.cuenta|NORMAL              |7501033956775|PEDIALYTE SR60 UVA SOL 500ML|3.00|3.00|000000023.17|69.5100                                                                                                                                                                                                                                                                                                                                                                                                         
129|d.cuenta|NORMAL              |7501034650580|MUCOANGIN MENTA PAS 20|3.00|3.00|000000076.73|230.1900                                                                                                                                                                                                                                                                                                                                                                                                              
129|d.cuenta|NORMAL              |7501034665553|PRODOLINA TAB 10|1.00|1.00|000000049.55|49.5500                                                                                                                                                                                                                                                                                                                                                                                                                     
129|d.cuenta|NORMAL              |7501043110853|BETNOVATE LOC CAPILAR SOL 50ML|1.00|1.00|000000303.66|303.6600                                                                                                                                                                                                                                                                                                                                                                                                      
129|d.cuenta|NORMAL              |7501048333202|ALCOHOL DESNAT 70? PROTEC BOT 500ML|1.00|1.00|000000016.09|16.0900                                                                                                                                                                                                                                                                                                                                                                                                  
129|d.cuenta|NORMAL              |7501050613460|AFRIN LUB SPR 20ML|10.00|10.00|000000039.02|390.2000                                                                                                                                                                                                                                                                                                                                                                                                                
129|d.cuenta|NORMAL              |7501050633659|CLARITYNE 10MG TAB 10|1.00|1.00|000000082.91|82.9100                                                                                                                                                                                                                                                                                                                                                                                                                
129|d.cuenta|NORMAL              |7501054504535|NIVEA BODY PIEL EXT-SECA CRE 400ML|1.00|1.00|000000041.69|41.6900                                                                                                                                                                                                                                                                                                                                                                                                   
129|d.cuenta|NORMAL              |7501061002703|CEPACOL CEREZA TAB 20|1.00|1.00|000000029.30|29.3000                                                                                                                                                                                                                                                                                                                                                                                                                
129|d.cuenta|NORMAL              |7501086494286|ORAL B CLASICO SUAVE 60 CEP |5.00|5.00|000000020.26|101.3000                                                                                                                                                                                                                                                                                                                                                                                                        
201|d.cuenta|AZCAPOTZALCO        |37000394945|NATURELLA F MODERADO ALAS BOL 14|5.00|5.00|000000029.64|148.2000                                                                                                                                                                                                                                                                                                                                                                                                      
201|d.cuenta|AZCAPOTZALCO        |310158077046|SENSODYNE ORIGINAL  113G|1.00|1.00|000000049.65|49.6500                                                                                                                                                                                                                                                                                                                                                                                                              
201|d.cuenta|AZCAPOTZALCO        |650240007408|SILKA-MEDIC GEL TBO 15G|1.00|1.00|000000042.69|42.6900                                                                                                                                                                                                                                                                                                                                                                                                               
201|d.cuenta|AZCAPOTZALCO        |650240007750|SILKA DEFEN EXTRA SECANTE TAL 150G|2.00|2.00|000000029.73|59.4600                                                                                                                                                                                                                                                                                                                                                                                                    
201|d.cuenta|AZCAPOTZALCO        |650240009549|ASEPXIA PVO COMP NAT MATE EST 10G|2.00|2.00|000000066.98|133.9600                                                                                                                                                                                                                                                                                                                                                                                                    
201|d.cuenta|AZCAPOTZALCO        |736085405422|SPLASH TEARS GOTAS FCO 15ML|5.00|5.00|000000057.16|285.8000                                                                                                                                                                                                                                                                                                                                                                                                          
201|d.cuenta|AZCAPOTZALCO        |4005808802814|NIVEA BODY MILK RESECA CRE 125ML|2.00|2.00|000000015.80|31.6000                                                                                                                                                                                                                                                                                                                                                                                                     
201|d.cuenta|AZCAPOTZALCO        |4005808803002|NIVEA BODY MILK NORMAL CRE 125ML|2.00|2.00|000000015.80|31.6000                                                                                                                                                                                                                                                                                                                                                                                                     
201|d.cuenta|AZCAPOTZALCO        |4005808837472|NIVEA ACLARADO NATURAL ROL 50ML|1.00|1.00|000000023.60|23.6000                                                                                                                                                                                                                                                                                                                                                                                                      
201|d.cuenta|AZCAPOTZALCO        |7501008497340|FLANAX 550MG TAB 12|1.00|1.00|000000135.29|135.2900                                                                                                                                                                                                                                                                                                                                                                                                                 
201|d.cuenta|AZCAPOTZALCO        |7501033956775|PEDIALYTE SR60 UVA SOL 500ML|2.00|2.00|000000023.17|46.3400                                                                                                                                                                                                                                                                                                                                                                                                         
201|d.cuenta|AZCAPOTZALCO        |7501035908253|MENNEN ACEITE REG BOT 200ML|2.00|2.00|000000028.01|56.0200                                                                                                                                                                                                                                                                                                                                                                                                          
201|d.cuenta|AZCAPOTZALCO        |7501035911376|COLGATE TOTAL TUB 150ML|3.00|3.00|000000041.80|125.4000                                                                                                                                                                                                                                                                                                                                                                                                             
201|d.cuenta|AZCAPOTZALCO        |7501043149921|NEOSPORIN DERMICO UNG 30G|1.00|1.00|000000197.22|197.2200                                                                                                                                                                                                                                                                                                                                                                                                           
201|d.cuenta|AZCAPOTZALCO        |7501050606288|BIOMETRIX CAP 30|1.00|1.00|000000074.25|74.2500                                                                                                                                                                                                                                                                                                                                                                                                                     
201|d.cuenta|AZCAPOTZALCO        |7501050617055|DESENFRIOL D TAB 24|3.00|3.00|000000032.91|98.7300                                                                                                                                                                                                                                                                                                                                                                                                                  
201|d.cuenta|AZCAPOTZALCO        |7501050617697|AFRINEX HA TAB 20|2.00|2.00|000000039.56|79.1200                                                                                                                                                                                                                                                                                                                                                                                                                    
201|d.cuenta|AZCAPOTZALCO        |7501054500063|NIVEA CREMA MEDIANA LAT 50ML|2.00|2.00|000000016.15|32.3000                                                                                                                                                                                                                                                                                                                                                                                                         
201|d.cuenta|AZCAPOTZALCO        |7501061002703|CEPACOL CEREZA TAB 20|1.00|1.00|000000029.30|29.3000                                                                                                                                                                                                                                                                                                                                                                                                                
201|d.cuenta|AZCAPOTZALCO        |7501072300164|TING TALCO FCO 45G|1.00|1.00|000000044.49|44.4900                                                                                                                                                                                                                                                                                                                                                                                                                   
201|d.cuenta|AZCAPOTZALCO        |7501082208108|HUMULIN N NPH 100UI (R) FAM 10ML|1.00|1.00|000000389.92|389.9200                                                                                                                                                                                                                                                                                                                                                                                                    
202|d.cuenta|POLANCO             |650240007408|SILKA-MEDIC GEL TBO 15G|1.00|1.00|000000042.69|42.6900                                                                                                                                                                                                                                                                                                                                                                                                               
202|d.cuenta|POLANCO             |650240011139|QG5 TAB 30|1.00|1.00|000000215.96|215.9600                                                                                                                                                                                                                                                                                                                                                                                                                           
202|d.cuenta|POLANCO             |714706100109|BRONCOLIN JBE 250ML|3.00|3.00|000000069.32|207.9600                                                                                                                                                                                                                                                                                                                                                                                                                  
202|d.cuenta|POLANCO             |4005808803002|NIVEA BODY MILK NORMAL CRE 125ML|3.00|3.00|000000015.80|47.4000                                                                                                                                                                                                                                                                                                                                                                                                     
202|d.cuenta|POLANCO             |7501001258030|PEPTO BISMOL SOBRES TAB 6X4|1.00|1.00|000000048.48|48.4800                                                                                                                                                                                                                                                                                                                                                                                                          
202|d.cuenta|POLANCO             |7501008496701|ASPIRINA EFERVESCENTE TAB 12|1.00|1.00|000000021.36|21.3600                                                                                                                                                                                                                                                                                                                                                                                                         
202|d.cuenta|POLANCO             |7501043149921|NEOSPORIN DERMICO UNG 30G|1.00|1.00|000000197.22|197.2200                                                                                                                                                                                                                                                                                                                                                                                                           
202|d.cuenta|POLANCO             |7501050633659|CLARITYNE 10MG TAB 10|1.00|1.00|000000082.91|82.9100                                                                                                                                                                                                                                                                                                                                                                                                                
202|d.cuenta|POLANCO             |7501050699990|CELESTAMINE NS PED SOL 60ML|1.00|1.00|000000220.88|220.8800                                                                                                                                                                                                                                                                                                                                                                                                         
202|d.cuenta|POLANCO             |7501054504535|NIVEA BODY PIEL EXT-SECA CRE 400ML|1.00|1.00|000000041.69|41.6900                                                                                                                                                                                                                                                                                                                                                                                                   
202|d.cuenta|POLANCO             |7501070600730|SYNCOL MAX COM 12|1.00|1.00|000000061.44|61.4400                                                                                                                                                                                                                                                                                                                                                                                                                    
501|d.cuenta|TIJUANA 01          |75001858|PALMOLIVE BRILLANTINA LIQ 199ML|1.00|1.00|000000023.11|23.1100                                                                                                                                                                                                                                                                                                                                                                                                           
501|d.cuenta|TIJUANA 01          |75001872|PALMOLIVE BRILLANTINA LIQ 52ML|2.00|2.00|000000009.59|19.1800                                                                                                                                                                                                                                                                                                                                                                                                            
501|d.cuenta|TIJUANA 01          |75009328|ADVIL 200MG GRA 12|2.00|2.00|000000025.54|51.0800                                                                                                                                                                                                                                                                                                                                                                                                                        
501|d.cuenta|TIJUANA 01          |8400001313|TETRAZOL GOT 15ML|1.00|1.00|000000035.18|35.1800                                                                                                                                                                                                                                                                                                                                                                                                                       
501|d.cuenta|TIJUANA 01          |300055501638|CALTRATE 600 + D TAB 60|2.00|2.00|000000125.43|250.8600                                                                                                                                                                                                                                                                                                                                                                                                              
501|d.cuenta|TIJUANA 01          |300093116016|DALACIN T SOL 30ML|1.00|1.00|000000225.90|225.9000                                                                                                                                                                                                                                                                                                                                                                                                                   
501|d.cuenta|TIJUANA 01          |354312225027|DERMAN CREMA TUB 50G|1.00|1.00|000000031.61|31.6100                                                                                                                                                                                                                                                                                                                                                                                                                  
501|d.cuenta|TIJUANA 01          |354312225133|VITACILINA UNG 28G|4.00|4.00|000000025.75|103.0000                                                                                                                                                                                                                                                                                                                                                                                                                   
501|d.cuenta|TIJUANA 01          |650240003950|GENOPRAZOL 20MG CAP 14|2.00|2.00|000000059.63|119.2600                                                                                                                                                                                                                                                                                                                                                                                                               
501|d.cuenta|TIJUANA 01          |650240004643|ASEPXIA ANTI-IMPERFEC JAB 100G|1.00|1.00|000000014.83|14.8300                                                                                                                                                                                                                                                                                                                                                                                                        
501|d.cuenta|TIJUANA 01          |650240007019|MEDICASP SHA BOT 130ML|3.00|3.00|000000073.75|221.2500                                                                                                                                                                                                                                                                                                                                                                                                               
501|d.cuenta|TIJUANA 01          |650240007651|BIOELECTRO TAB 24|1.00|1.00|000000046.49|46.4900                                                                                                                                                                                                                                                                                                                                                                                                                     
501|d.cuenta|TIJUANA 01          |650240010538|NEXT TAB 10|2.00|2.00|000000021.52|43.0400                                                                                                                                                                                                                                                                                                                                                                                                                           
501|d.cuenta|TIJUANA 01          |650240010712|TUKOL D AD JAR 125ML|2.00|2.00|000000049.26|98.5200                                                                                                                                                                                                                                                                                                                                                                                                                  
501|d.cuenta|TIJUANA 01          |650240011139|QG5 TAB 30|1.00|1.00|000000215.96|215.9600                                                                                                                                                                                                                                                                                                                                                                                                                           
501|d.cuenta|TIJUANA 01          |650240011818|X RAY DOL CAP 20|2.00|2.00|000000154.69|309.3800                                                                                                                                                                                                                                                                                                                                                                                                                     
501|d.cuenta|TIJUANA 01          |650240012525|CONDONES M ULTRASENSITIVE CAJ 3 PZAS|1.00|1.00|000000035.76|35.7600                                                                                                                                                                                                                                                                                                                                                                                                  
501|d.cuenta|TIJUANA 01          |650240013805|ALLIVIAX 550MG TAB 10|1.00|1.00|000000046.49|46.4900                                                                                                                                                                                                                                                                                                                                                                                                                 
501|d.cuenta|TIJUANA 01          |650240017100|XL-3 VR 3/50/375MG TAB 24|2.00|2.00|000000047.10|94.2000                                                                                                                                                                                                                                                                                                                                                                                                             
501|d.cuenta|TIJUANA 01          |650240021138|GENOPRAZOL HIPERACIDEZ 20MG CAP 14|1.00|1.00|000000033.70|33.7000                                                                                                                                                                                                                                                                                                                                                                                                    
501|d.cuenta|TIJUANA 01          |714706100307|BRONCOLIN JBE 140ML|1.00|1.00|000000042.36|42.3600                                                                                                                                                                                                                                                                                                                                                                                                                   
501|d.cuenta|TIJUANA 01          |714706100604|BRONCOLIN CARAMELO MACIZ  40G|1.00|1.00|000000016.58|16.5800                                                                                                                                                                                                                                                                                                                                                                                                         
501|d.cuenta|TIJUANA 01          |736085132069|NAZIL OFT GOT 15ML|6.00|6.00|000000038.93|233.5800                                                                                                                                                                                                                                                                                                                                                                                                                   
501|d.cuenta|TIJUANA 01          |736085171051|POLIXIN OFT GOT 15ML|1.00|1.00|000000151.48|151.4800                                                                                                                                                                                                                                                                                                                                                                                                                 
501|d.cuenta|TIJUANA 01          |736085405040|CLORAMFENI OTICO (A) GOT 10ML|1.00|1.00|000000057.84|57.8400                                                                                                                                                                                                                                                                                                                                                                                                         
501|d.cuenta|TIJUANA 01          |4005808225941|NIVEA BABY SOFT&CARE TOA BOL 63|1.00|1.00|000000031.44|31.4400                                                                                                                                                                                                                                                                                                                                                                                                      
501|d.cuenta|TIJUANA 01          |4005808802814|NIVEA BODY MILK RESECA CRE 125ML|2.00|2.00|000000015.80|31.6000                                                                                                                                                                                                                                                                                                                                                                                                     
501|d.cuenta|TIJUANA 01          |7501001147563|VICK PASTILLAS CEREZA CAJ 20|2.00|2.00|000000012.80|25.6000                                                                                                                                                                                                                                                                                                                                                                                                         
501|d.cuenta|TIJUANA 01          |7501001147594|VICK PASTILLAS MENT/EUCAL PAS 20|1.00|1.00|000000012.80|12.8000                                                                                                                                                                                                                                                                                                                                                                                                     
501|d.cuenta|TIJUANA 01          |7501001164003|OLD SPICE DES PURE SPORT BAR 60G|1.00|1.00|000000029.01|29.0100                                                                                                                                                                                                                                                                                                                                                                                                     
501|d.cuenta|TIJUANA 01          |7501001168889|VICK PYRENA MIEL LIMON SOB 8+2|1.00|1.00|000000061.10|61.1000                                                                                                                                                                                                                                                                                                                                                                                                       
501|d.cuenta|TIJUANA 01          |7501008409541|SARIDON COM 20|1.00|1.00|000000037.98|37.9800                                                                                                                                                                                                                                                                                                                                                                                                                       
501|d.cuenta|TIJUANA 01          |7501008443033|ALKA SELTZER TAB 12|1.00|1.00|000000020.06|20.0600                                                                                                                                                                                                                                                                                                                                                                                                                  
501|d.cuenta|TIJUANA 01          |7501008485033|TABCIN NOCHE CAP 12|1.00|1.00|000000039.79|39.7900                                                                                                                                                                                                                                                                                                                                                                                                                  
