108|SAN COSME           |7501035911567|COLGATE MFP II TUB 50ML|8.00|8.00|000000009.99|79.9200                                                                                                                                                                                                                                                                                                                                                                                                                       
109|TACUBA              |7501035911567|COLGATE MFP II TUB 50ML|0.00|1.00|000000009.99|9.9900                                                                                                                                                                                                                                                                                                                                                                                                                        
112|NAUCALPAN           |7501035911567|COLGATE MFP II TUB 50ML|2.00|2.00|000000009.99|19.9800                                                                                                                                                                                                                                                                                                                                                                                                                       
116|TLAHUAC             |7501035911567|COLGATE MFP II TUB 50ML|1.00|1.00|000000009.99|9.9900                                                                                                                                                                                                                                                                                                                                                                                                                        
129|NORMAL              |7501035911567|COLGATE MFP II TUB 50ML|9.00|9.00|000000009.99|89.9100                                                                                                                                                                                                                                                                                                                                                                                                                       
201|AZCAPOTZALCO        |7501035911567|COLGATE MFP II TUB 50ML|3.00|3.00|000000009.99|29.9700                                                                                                                                                                                                                                                                                                                                                                                                                       
552|TEPIC 1             |7501035911567|COLGATE MFP II TUB 50ML|1.00|1.00|000000009.99|9.9900                                                                                                                                                                                                                                                                                                                                                                                                                        
812|LA PAZ 2            |7501035911567|COLGATE MFP II TUB 50ML|0.00|1.00|000000009.99|9.9900                                                                                                                                                                                                                                                                                                                                                                                                                        
103|MADERO              |7501035915121|CURITY BIB REGULAR BOT 240ML|2.00|2.00|000000013.95|27.9000                                                                                                                                                                                                                                                                                                                                                                                                                  
105|CINCO DE MAYO       |7501035915121|CURITY BIB REGULAR BOT 240ML|2.00|2.00|000000013.95|27.9000                                                                                                                                                                                                                                                                                                                                                                                                                  
107|PORTALES            |7501035915121|CURITY BIB REGULAR BOT 240ML|0.00|1.00|000000013.95|13.9500                                                                                                                                                                                                                                                                                                                                                                                                                  
108|SAN COSME           |7501035915121|CURITY BIB REGULAR BOT 240ML|0.00|1.00|000000013.95|13.9500                                                                                                                                                                                                                                                                                                                                                                                                                  
109|TACUBA              |7501035915121|CURITY BIB REGULAR BOT 240ML|0.00|1.00|000000013.95|13.9500                                                                                                                                                                                                                                                                                                                                                                                                                  
112|NAUCALPAN           |7501035915121|CURITY BIB REGULAR BOT 240ML|2.00|2.00|000000013.95|27.9000                                                                                                                                                                                                                                                                                                                                                                                                                  
114|PURISIMA            |7501035915121|CURITY BIB REGULAR BOT 240ML|0.00|1.00|000000013.95|13.9500                                                                                                                                                                                                                                                                                                                                                                                                                  
129|NORMAL              |7501035915121|CURITY BIB REGULAR BOT 240ML|0.00|1.00|000000013.95|13.9500                                                                                                                                                                                                                                                                                                                                                                                                                  
201|AZCAPOTZALCO        |7501035915121|CURITY BIB REGULAR BOT 240ML|1.00|1.00|000000013.95|13.9500                                                                                                                                                                                                                                                                                                                                                                                                                  
202|POLANCO             |7501035915121|CURITY BIB REGULAR BOT 240ML|0.00|1.00|000000013.95|13.9500                                                                                                                                                                                                                                                                                                                                                                                                                  
504|OBREG 01            |7501035915121|CURITY BIB REGULAR BOT 240ML|0.00|1.00|000000013.95|13.9500                                                                                                                                                                                                                                                                                                                                                                                                                  
806|LA PAZ 1            |7501035915121|CURITY BIB REGULAR BOT 240ML|0.00|1.00|000000013.95|13.9500                                                                                                                                                                                                                                                                                                                                                                                                                  
812|LA PAZ 2            |7501035915121|CURITY BIB REGULAR BOT 240ML|0.00|1.00|000000013.95|13.9500                                                                                                                                                                                                                                                                                                                                                                                                                  
103|MADERO              |7501035916265|STEFANO AEROSOL DES 125G|2.00|2.00|000000035.03|70.0600                                                                                                                                                                                                                                                                                                                                                                                                                      
106|TLALNEPANTLA        |7501035916265|STEFANO AEROSOL DES 125G|1.00|1.00|000000035.03|35.0300                                                                                                                                                                                                                                                                                                                                                                                                                      
107|PORTALES            |7501035916265|STEFANO AEROSOL DES 125G|3.00|3.00|000000035.03|105.0900                                                                                                                                                                                                                                                                                                                                                                                                                     
108|SAN COSME           |7501035916265|STEFANO AEROSOL DES 125G|3.00|3.00|000000035.03|105.0900                                                                                                                                                                                                                                                                                                                                                                                                                     
109|TACUBA              |7501035916265|STEFANO AEROSOL DES 125G|0.00|1.00|000000035.03|35.0300                                                                                                                                                                                                                                                                                                                                                                                                                      
114|PURISIMA            |7501035916265|STEFANO AEROSOL DES 125G|2.00|2.00|000000035.03|70.0600                                                                                                                                                                                                                                                                                                                                                                                                                      
116|TLAHUAC             |7501035916265|STEFANO AEROSOL DES 125G|1.00|1.00|000000035.03|35.0300                                                                                                                                                                                                                                                                                                                                                                                                                      
501|TIJUANA 01          |7501035916265|STEFANO AEROSOL DES 125G|0.00|1.00|000000035.03|35.0300                                                                                                                                                                                                                                                                                                                                                                                                                      
812|LA PAZ 2            |7501035916265|STEFANO AEROSOL DES 125G|0.00|1.00|000000035.03|35.0300                                                                                                                                                                                                                                                                                                                                                                                                                      
103|MADERO              |7501035916586|STEFANO SPAZIO AER 125G|2.00|2.00|000000035.03|70.0600                                                                                                                                                                                                                                                                                                                                                                                                                       
105|CINCO DE MAYO       |7501035916586|STEFANO SPAZIO AER 125G|2.00|2.00|000000035.03|70.0600                                                                                                                                                                                                                                                                                                                                                                                                                       
107|PORTALES            |7501035916586|STEFANO SPAZIO AER 125G|0.00|1.00|000000035.03|35.0300                                                                                                                                                                                                                                                                                                                                                                                                                       
108|SAN COSME           |7501035916586|STEFANO SPAZIO AER 125G|1.00|1.00|000000035.03|35.0300                                                                                                                                                                                                                                                                                                                                                                                                                       
109|TACUBA              |7501035916586|STEFANO SPAZIO AER 125G|1.00|1.00|000000035.03|35.0300                                                                                                                                                                                                                                                                                                                                                                                                                       
114|PURISIMA            |7501035916586|STEFANO SPAZIO AER 125G|0.00|1.00|000000035.03|35.0300                                                                                                                                                                                                                                                                                                                                                                                                                       
116|TLAHUAC             |7501035916586|STEFANO SPAZIO AER 125G|1.00|1.00|000000035.03|35.0300                                                                                                                                                                                                                                                                                                                                                                                                                       
129|NORMAL              |7501035916586|STEFANO SPAZIO AER 125G|0.00|1.00|000000035.03|35.0300                                                                                                                                                                                                                                                                                                                                                                                                                       
812|LA PAZ 2            |7501035916586|STEFANO SPAZIO AER 125G|0.00|1.00|000000035.03|35.0300                                                                                                                                                                                                                                                                                                                                                                                                                       
103|MADERO              |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
105|CINCO DE MAYO       |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|4.00|4.00|000000035.69|142.7600                                                                                                                                                                                                                                                                                                                                                                                                          
106|TLALNEPANTLA        |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
107|PORTALES            |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
108|SAN COSME           |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
109|TACUBA              |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
112|NAUCALPAN           |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
114|PURISIMA            |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
116|TLAHUAC             |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
129|NORMAL              |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
201|AZCAPOTZALCO        |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
202|POLANCO             |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
501|TIJUANA 01          |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
504|OBREG 01            |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
552|TEPIC 1             |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
806|LA PAZ 1            |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
812|LA PAZ 2            |7501037451054|HERBAL ESS ESPUMA MODEL-E TUB 227ML|0.00|1.00|000000035.69|35.6900                                                                                                                                                                                                                                                                                                                                                                                                           
103|MADERO              |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
105|CINCO DE MAYO       |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
106|TLALNEPANTLA        |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
107|PORTALES            |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
108|SAN COSME           |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
109|TACUBA              |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
112|NAUCALPAN           |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
114|PURISIMA            |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
116|TLAHUAC             |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
129|NORMAL              |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
201|AZCAPOTZALCO        |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
202|POLANCO             |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
501|TIJUANA 01          |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
504|OBREG 01            |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
552|TEPIC 1             |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
806|LA PAZ 1            |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
812|LA PAZ 2            |7501037901566|DULCOLAX CAP 30|0.00|1.00|000000137.74|137.7400                                                                                                                                                                                                                                                                                                                                                                                                                              
103|MADERO              |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
105|CINCO DE MAYO       |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
107|PORTALES            |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
108|SAN COSME           |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
109|TACUBA              |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
112|NAUCALPAN           |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
116|TLAHUAC             |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
129|NORMAL              |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
201|AZCAPOTZALCO        |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
202|POLANCO             |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
501|TIJUANA 01          |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
504|OBREG 01            |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
552|TEPIC 1             |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
806|LA PAZ 1            |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
812|LA PAZ 2            |7501037906110|PHARMATON + 40% DESC CAP 100|0.00|1.00|000000268.15|268.1500                                                                                                                                                                                                                                                                                                                                                                                                                 
103|MADERO              |7501037907117|BISOLVON AD 120 ml SOL 120ML|0.00|1.00|000000090.02|90.0200                                                                                                                                                                                                                                                                                                                                                                                                                  
105|CINCO DE MAYO       |7501037907117|BISOLVON AD 120 ml SOL 120ML|0.00|1.00|000000090.02|90.0200                                                                                                                                                                                                                                                                                                                                                                                                                  
