1||5||18215||7501125196270||CEFOTAXIMA GI 1 GR IM/IV SOL INY 4 ML                ||273.24||79||260.00||79.00                                                                                                                                                                                                                                                                                                                                                                                                        
1||5||18288||7501109763733||MAGALDRATO 8 G/DIMETICONA 1 G FCO 250 ML||168.00||73||90.00||73.00                                                                                                                                                                                                                                                                                                                                                                                                                      
2||1||18321||7503007427199||(M) TOALLAS HUMEDAS||20.00||17.11||47.50||34.00                                                                                                                                                                                                                                                                                                                                                                                                                                         
10||1||18416||7503008344488||LACTOPRAM C 20 AD||79.00||59.25||98.00||50.00                                                                                                                                                                                                                                                                                                                                                                                                                                          
1||5||18530||750221178035||IBUPROFENO 2 G SUSP 120 ML||85.00||24||59.80||24.00                                                                                                                                                                                                                                                                                                                                                                                                                                      
5||1||18572||6939663900072||TERMOMETRO DIGITAL NEUTEK AG||53.15||45.05||87.00||49.00                                                                                                                                                                                                                                                                                                                                                                                                                                
1||1||18575||7501070646974||ETURION T 30 10MG||270.51||202.89||212.00||168.44                                                                                                                                                                                                                                                                                                                                                                                                                                       
1||1||18576||7501070647025||ETURION T 30 20MG||389.21||291.91||328.00||260.99                                                                                                                                                                                                                                                                                                                                                                                                                                       
1||1||18577||7501070647087||ETURION T 30 40MG||322.21||256.16||322.00||256.16                                                                                                                                                                                                                                                                                                                                                                                                                                       
1||1||18622||7501041941756||KOMBIGLYZE XR T 14 5/1000MG||653.00||384.00||100.00||63.00                                                                                                                                                                                                                                                                                                                                                                                                                              
1||5||18631||7501836003294||ACICLOVIR 0.05% 5 G CREMA||57.00||32||687.02||180.00                                                                                                                                                                                                                                                                                                                                                                                                                                    
1||1||18685||7503004908752||LAL SULINDACO T 20 200MG||180.00||41.43||170.00||59.00                                                                                                                                                                                                                                                                                                                                                                                                                                  
5||1||18899||7501055403394||ARNICA POM 50G ANP||36.00||27.00||40.00||20.00                                                                                                                                                                                                                                                                                                                                                                                                                                          
1||4||18908||7501052719894||COMPLEMENTO ALIMENTICIO P/NIÑOS 236 ML CHOCOLATE||36.82||24||35.40||24.00                                                                                                                                                                                                                                                                                                                                                                                                              
5||1||18955||7501587133455||FLEX N- MOVE C/45 CAP||421.02||333.57||401.00||317.69                                                                                                                                                                                                                                                                                                                                                                                                                                   
1||1||18995||7501050631075||LORATADINA/ BETAMETASO  C/10 TAB||192.43||28.08||181.91||41.00                                                                                                                                                                                                                                                                                                                                                                                                                          
1||4||19198||7501052719313||COMPLEMENTO ALIMENT C/FIBRA 236 ML FRESA          ||35.40||23||36.80||23.00                                                                                                                                                                                                                                                                                                                                                                                                             
5||1||19247||7501380700564||GASA ESTERIL 10 X 10 CM C/10 SOB||12.43||7.77||26.00||10.00                                                                                                                                                                                                                                                                                                                                                                                                                             
5||1||19295||183420002165||TERMOMETRO DIGITAL||63.81||37.34||70.00||49.00                                                                                                                                                                                                                                                                                                                                                                                                                                           
1||1||19333||7502261160194||ILP INDOMETACINA C 30 25MG||55.00||15.22||87.00||18.00                                                                                                                                                                                                                                                                                                                                                                                                                                  
1||5||19362||780083142537||HIDROCORTISONA 1 % CREMA 60 G||141.00||47||162.00||47.00                                                                                                                                                                                                                                                                                                                                                                                                                                 
1||1||19396||7501142974172||IGEF C 10 200MG               ||551.51||413.64||651.79||370.00                                                                                                                                                                                                                                                                                                                                                                                                                          
5||1||19428||7502004531588||VASO COPRO DE PLASTICO||9.00||6.00||9.34||5.00                                                                                                                                                                                                                                                                                                                                                                                                                                          
1||1||19487||7501590284106||KAMELINA 40MG C/60 COMP (CIMIFUGA RACEMOSA)(B)||120.00||40.00||128.00||36.00                                                                                                                                                                                                                                                                                                                                                                                                            
1||1||19525||7501672602972||LEVIGRIX LEVOCETIRIZ 5 MG 10 TAB        ||256.00||160.00||212.00||144.00                                                                                                                                                                                                                                                                                                                                                                                                                
1||5||19594||780083146863||LEVOFLOXACINO 500 MG 7 TABS                       ||180.00||135||200.00||135.00                                                                                                                                                                                                                                                                                                                                                                                                          
1||1||19611||785120754919||REGALDEN C 15 300MG           ||164.99||43.87||147.00||99.00                                                                                                                                                                                                                                                                                                                                                                                                                             
10||1||19658||7501109762217||ENUTRE LIQ 237ML BT FSA||40.00||29.87||69.00||23.00                                                                                                                                                                                                                                                                                                                                                                                                                                    
10||1||19659||7501109762231||ENUTRE LIQ 237ML BT CHTE||39.83||29.87||69.00||23.00                                                                                                                                                                                                                                                                                                                                                                                                                                   
1||1||19676||7501825301721||BIOFILEN T 28 50MG||136.00||36.00||129.42||36.00                                                                                                                                                                                                                                                                                                                                                                                                                                        
1||5||19717||7501258205900||DICLOFENACO/COMPLEJO B 100/100/75/1MG 3 AMP||144.20||57||154.00||57.00                                                                                                                                                                                                                                                                                                                                                                                                                  
1||1||19720||7501258207010||LSE ACI ASCORBICO FTE T 10 2G ||199.50||57.00||74.00||41.00                                                                                                                                                                                                                                                                                                                                                                                                                             
5||1||19745||7506022304452||TERMOMETRO CLINICO ORAL SENSIMEDICAL||9.00||8.04||16.00||16.00                                                                                                                                                                                                                                                                                                                                                                                                                          
1||1||19797||780083141653||FACELIT SUSP 100ML250MG/5MLANT||110.43||34.97||132.00||50.00                                                                                                                                                                                                                                                                                                                                                                                                                             
1||1||19817||7503001007298||AMIFARIN 250 MG 20 CAPS                 ||40.00||20.46||114.50||33.00                                                                                                                                                                                                                                                                                                                                                                                                                   
1||1||19819||7501573920182||RIXTAL 100 MG CAPS 15         ||28.13||22.50||190.50||90.00                                                                                                                                                                                                                                                                                                                                                                                                                             
1||4||19825||7501052719337||COMPLEMENTO ALIMENT S/FIBRA 236 ML CHOCOLATE      ||35.40||23||36.80||23.00                                                                                                                                                                                                                                                                                                                                                                                                             
1||1||19845||7502001161641||LISONIN A 6 2ML 600MG/2ML ANT||205.00||91.11||308.00||63.00                                                                                                                                                                                                                                                                                                                                                                                                                             
1||1||19856||7501573925071||EXCLUS DOSTERIL 10 MG TAB 30  ||100.00||23.66||128.70||45.00                                                                                                                                                                                                                                                                                                                                                                                                                            
1||1||19866||7501130713196||DIMENHIDRINATO 50 MG C/12 CAP DIMICAPS 444||41.00||10.60||47.00||27.00                                                                                                                                                                                                                                                                                                                                                                                                                  
1||1||19885||7501361691140||VALPROATO DE MAGNESIO 200 MG 40 T MK||121.93||36.12||119.54||66.00                                                                                                                                                                                                                                                                                                                                                                                                                      
1||1||19894||7501573904151||FEXOFENADINA 120MG TAB 10   LG||62.73||37.64||182.00||81.00                                                                                                                                                                                                                                                                                                                                                                                                                             
1||4||19920||7501052719344||COMPLEMENTO ALIMENT S/FIBRA 236 ML FRESA          ||35.40||23||36.80||23.00                                                                                                                                                                                                                                                                                                                                                                                                             
1||4||19943||7501052719917||COMPLEMENTO ALIMENT P/DIABET 236ML C/F FRESA      ||40.00||33||41.61||33.00                                                                                                                                                                                                                                                                                                                                                                                                             
1||4||19959||7501052719306||COMPLEMENTO ALIMENT C/FIBRA 236 ML CHOCOLATE      ||35.40||23||36.80||23.00                                                                                                                                                                                                                                                                                                                                                                                                             
1||1||19997||7501258208499||LSE BEZAFIBRATO RTD T 10 400MG||145.80||41.66||190.00||71.00                                                                                                                                                                                                                                                                                                                                                                                                                            
1||5||20005||7501537102845||DICLOFENACO 100 MG 20 GRAG||54.00||32||45.00||32.00                                                                                                                                                                                                                                                                                                                                                                                                                                     
1||1||20016||785120754131||MAVIGLIN T 60 500MG/5MG DAL||132.00||112.20||138.00||50.00                                                                                                                                                                                                                                                                                                                                                                                                                               
5||1||20039||7502004530024||VENDA ELAST SELECTA 10X5 1||6.16||4.74||20.00||9.00                                                                                                                                                                                                                                                                                                                                                                                                                                     
5||1||20093||7502004530109||VENDA ELAST SELECTA 30X5 1||15.21||11.70||46.00||23.00                                                                                                                                                                                                                                                                                                                                                                                                                                  
1||1||20248||637420720326||HIDROCORTISONA CLORANFENICOL BENZOCAI OTICO 5ML   ||35.00||14.84||53.91||24.00                                                                                                                                                                                                                                                                                                                                                                                                           
